"customer_name","total_sales","total_profit","profit_prcnt","region"
"Amy Hunt",104,17,16.34615384615384615400,"South"
"Robert Barroso",104,34,32.69230769230769230800,"South"
"Noah Childs",104,-5,-4.80769230769230769200,"East"
"Ashley Jarboe",104,28,26.92307692307692307700,"West"
"Mark Haberlin",103,42,40.77669902912621359200,"South"
"Noel Staavos",103,-7,-6.79611650485436893200,"South"
"Sonia Cooley",103,48,46.60194174757281553400,"East"
"Kelly Collister",103,24,23.30097087378640776700,"East"
"Clay Cheatham",103,31,30.09708737864077669900,"West"
"Joy Bell-",101,43,42.57425742574257425700,"West"
"James Lanier",101,1,0.99009900990099009900,"South"
"Jeremy Lonsdale",101,8,7.92079207920792079200,"Central"
"Kristina Nunn",101,-184,-182.1782178217821800,"Central"
"Todd Boyes",100,32,32.00000000000000000000,"East"
"Victoria Pisteka",100,39,39.00000000000000000000,"West"
"Pete Takahito",100,-29,-29.00000000000000000000,"Central"
"Valerie Takahito",100,34,34.00000000000000000000,"Central"
"Luke Schmidt",100,18,18.00000000000000000000,"East"
"Jim Sink",100,18,18.00000000000000000000,"West"
"Jill Matthias",100,31,31.00000000000000000000,"South"
"Deanra Eno",99,17,17.17171717171717171700,"East"
"Sonia Cooley",99,26,26.26262626262626262600,"West"
"Nora Pelletier",99,31,31.31313131313131313100,"East"
"Art Ferguson",98,45,45.91836734693877551000,"West"
"Roland Murray",98,29,29.59183673469387755100,"East"
"Matt Collins",98,-7,-7.14285714285714285700,"South"
"Shirley Jackson",97,-243,-250.5154639175257700,"Central"
"Keith Herrera",97,-54,-55.67010309278350515500,"Central"
"Lycoris Saunders",96,36,37.50000000000000000000,"East"
"Toby Braunhardt",96,10,10.41666666666666666700,"South"
"Erin Smith",96,10,10.41666666666666666700,"South"
"Carl Weiss",95,44,46.31578947368421052600,"West"
"Steven Ward",95,20,21.05263157894736842100,"West"
"Neoma Murray",95,-42,-44.21052631578947368400,"Central"
"Lisa DeCherney",95,36,37.89473684210526315800,"West"
"Erin Creighton",94,26,27.65957446808510638300,"West"
"Ellis Ballard",94,-42,-44.68085106382978723400,"Central"
"David Smith",93,36,38.70967741935483871000,"South"
"Ed Jacobs",93,-62,-66.66666666666666666700,"Central"
"Randy Ferguson",93,4,4.30107526881720430100,"West"
"Sung Pak",92,12,13.04347826086956521700,"Central"
"Dorothy Dickinson",92,-7,-7.60869565217391304300,"Central"
"Bobby Trafton",92,34,36.95652173913043478300,"Central"
"Paul Van Hugh",91,37,40.65934065934065934100,"East"
"Jason Klamczynski",91,26,28.57142857142857142900,"West"
"Mike Gockenbach",91,-2,-2.19780219780219780200,"South"
"Charles Crestani",91,11,12.08791208791208791200,"Central"
"Neil Französisch",91,32,35.16483516483516483500,"South"
"Peter McVee",91,30,32.96703296703296703300,"Central"
"Chad Sievert",89,-2,-2.24719101123595505600,"Central"
"Hunter Glantz",89,20,22.47191011235955056200,"South"
"Jack O'Briant",89,26,29.21348314606741573000,"South"
"Paul Stevenson",89,40,44.94382022471910112400,"South"
"Rick Hansen",89,31,34.83146067415730337100,"West"
"Paul Lucas",88,42,47.72727272727272727300,"West"
"Julia West",88,14,15.90909090909090909100,"East"
"Anemone Ratner",88,33,37.50000000000000000000,"South"
"Thomas Seio",88,38,43.18181818181818181800,"East"
"Carlos Soltero",88,-12,-13.63636363636363636400,"Central"
"Don Weiss",88,23,26.13636363636363636400,"East"
"Denny Blanton",87,11,12.64367816091954023000,"South"
"Ken Heidel",87,32,36.78160919540229885100,"Central"
"Ed Ludwig",87,9,10.34482758620689655200,"Central"
"Charles Sheldon",87,8,9.19540229885057471300,"South"
"Linda Southworth",86,10,11.62790697674418604700,"East"
"Bryan Davis",86,5,5.81395348837209302300,"Central"
"Brian Stugart",86,1,1.16279069767441860500,"East"
"Andy Reiter",86,33,38.37209302325581395300,"East"
"Aaron Hawkins",86,38,44.18604651162790697700,"South"
"Tamara Chand",85,38,44.70588235294117647100,"East"
"Duane Huffman",85,15,17.64705882352941176500,"East"
"Henry Goldwyn",85,34,40.00000000000000000000,"South"
"Rob Dowd",85,31,36.47058823529411764700,"East"
"Jay Fein",85,41,48.23529411764705882400,"South"
"Saphhira Shifley",84,22,26.19047619047619047600,"East"
"Muhammed MacIntyre",84,33,39.28571428571428571400,"East"
"Don Weiss",84,0,0E-20,"Central"
"Aleksandra Gannaway",82,20,24.39024390243902439000,"East"
"Dario Medina",82,7,8.53658536585365853700,"South"
"Maurice Satty",82,9,10.97560975609756097600,"West"
"Ross DeVincentis",82,32,39.02439024390243902400,"East"
"Frank Atkinson",81,-17,-20.98765432098765432100,"Central"
"Dorris liebe",80,29,36.25000000000000000000,"West"
"Sarah Jordon",80,-12,-15.00000000000000000000,"South"
"Anne Pryor",80,-9,-11.25000000000000000000,"South"
"Ann Chong",80,25,31.25000000000000000000,"West"
"Scott Cohen",80,28,35.00000000000000000000,"South"
"Melanie Seite",80,29,36.25000000000000000000,"West"
"Kean Thornton",80,24,30.00000000000000000000,"South"
"Ralph Arnett",79,-10,-12.65822784810126582300,"South"
"Logan Haushalter",79,30,37.97468354430379746800,"East"
"Penelope Sewall",79,21,26.58227848101265822800,"Central"
"Roger Demir",78,24,30.76923076923076923100,"South"
"Pauline Webber",78,14,17.94871794871794871800,"South"
"Elpida Rittenbach",78,23,29.48717948717948717900,"Central"
"Chris Cortes",78,37,47.43589743589743589700,"South"
"Doug O'Connell",77,27,35.06493506493506493500,"Central"
"Sally Matthias",77,-90,-116.8831168831168800,"Central"
"Maribeth Yedwab",77,16,20.77922077922077922100,"South"
"Clytie Kelty",77,28,36.36363636363636363600,"West"
"Guy Armstrong",77,16,20.77922077922077922100,"East"
"Victor Preis",76,26,34.21052631578947368400,"West"
"Mike Vittorini",76,28,36.84210526315789473700,"East"
"Karen Daniels",76,36,47.36842105263157894700,"South"
"Steven Roelle",75,-1,-1.33333333333333333300,"West"
"Joel Jenkins",75,23,30.66666666666666666700,"South"
"Neil Knudson",74,23,31.08108108108108108100,"Central"
"Filia McAdams",74,26,35.13513513513513513500,"West"
"Jennifer Ferguson",74,28,37.83783783783783783800,"Central"
"Neil Ducich",74,-46,-62.16216216216216216200,"West"
"Larry Tron",74,23,31.08108108108108108100,"East"
"Steve Chapman",74,9,12.16216216216216216200,"East"
"Jay Fein",74,12,16.21621621621621621600,"Central"
"Maribeth Yedwab",73,25,34.24657534246575342500,"Central"
"Shui Tom",73,28,38.35616438356164383600,"South"
"Cynthia Delaney",73,21,28.76712328767123287700,"East"
"Allen Armold",73,19,26.02739726027397260300,"West"
"Nicole Fjeld",73,26,35.61643835616438356200,"Central"
"Karen Seio",72,-1,-1.38888888888888888900,"South"
"Steve Carroll",72,15,20.83333333333333333300,"South"
"John Dryer",72,24,33.33333333333333333300,"West"
"Sara Luxemburg",72,20,27.77777777777777777800,"East"
"Alice McCarthy",72,18,25.00000000000000000000,"Central"
"Bobby Trafton",72,-99,-137.5000000000000000,"West"
"Amy Hunt",71,-2,-2.81690140845070422500,"West"
"Candace McMahon",71,25,35.21126760563380281700,"Central"
"Muhammed MacIntyre",71,-50,-70.42253521126760563400,"South"
"Arianne Irving",71,-6,-8.45070422535211267600,"East"
"Karen Carlisle",71,-11,-15.49295774647887323900,"East"
"Heather Kirkland",71,21,29.57746478873239436600,"South"
"Anna Häberlin",71,33,46.47887323943661971800,"East"
"Brian Derr",71,28,39.43661971830985915500,"South"
"Sally Hughsby",70,24,34.28571428571428571400,"East"
"Phillip Breyer",70,1,1.42857142857142857100,"Central"
"Amy Cox",70,26,37.14285714285714285700,"East"
"Bill Shonely",70,23,32.85714285714285714300,"West"
"Harry Greene",70,22,31.42857142857142857100,"South"
"Rob Beeghly",70,26,37.14285714285714285700,"West"
"Alan Shonely",69,21,30.43478260869565217400,"West"
"Evan Minnotte",69,26,37.68115942028985507200,"South"
"Katherine Nockton",69,15,21.73913043478260869600,"Central"
"Tracy Collins",68,23,33.82352941176470588200,"East"
"Craig Molinari",68,3,4.41176470588235294100,"East"
"Tamara Willingham",68,12,17.64705882352941176500,"South"
"Julie Creighton",67,17,25.37313432835820895500,"Central"
"Michelle Lonsdale",67,13,19.40298507462686567200,"Central"
"Pete Armstrong",67,25,37.31343283582089552200,"West"
"Stuart Calhoun",66,9,13.63636363636363636400,"South"
"Scott Cohen",66,-111,-168.1818181818181800,"Central"
"Aaron Smayling",66,32,48.48484848484848484800,"East"
"Rob Williams",66,17,25.75757575757575757600,"East"
"Frank Merwin",66,-34,-51.51515151515151515200,"Central"
"Eudokia Martin",65,17,26.15384615384615384600,"East"
"Grace Kelly",65,8,12.30769230769230769200,"South"
"Bill Shonely",65,25,38.46153846153846153800,"Central"
"Chris Selesnick",65,10,15.38461538461538461500,"East"
"Susan Pistek",64,28,43.75000000000000000000,"West"
"Dorothy Dickinson",64,4,6.25000000000000000000,"South"
"Michelle Huthwaite",64,11,17.18750000000000000000,"East"
"Phillip Breyer",63,21,33.33333333333333333300,"East"
"Delfina Latchford",63,-6,-9.52380952380952381000,"Central"
"Roland Fjeld",63,23,36.50793650793650793700,"South"
"Tracy Collins",62,4,6.45161290322580645200,"South"
"Natalie DeCherney",62,-57,-91.93548387096774193500,"Central"
"Corey Catlett",62,6,9.67741935483870967700,"Central"
"Vivek Grady",62,17,27.41935483870967741900,"East"
"Marc Harrigan",62,22,35.48387096774193548400,"South"
"Jennifer Jackson",62,16,25.80645161290322580600,"Central"
"Anthony Jacobs",62,16,25.80645161290322580600,"South"
"Eric Murdock",62,3,4.83870967741935483900,"East"
"Ken Brennan",61,16,26.22950819672131147500,"West"
"Elpida Rittenbach",61,5,8.19672131147540983600,"West"
"Tim Taslimi",61,17,27.86885245901639344300,"East"
"Bobby Elias",61,22,36.06557377049180327900,"West"
"Jeremy Ellison",60,-14,-23.33333333333333333300,"Central"
"Jennifer Halladay",60,-46,-76.66666666666666666700,"East"
"Bruce Geld",60,5,8.33333333333333333300,"East"
"Raymond Buch",60,6,10.00000000000000000000,"South"
"Theresa Swint",60,20,33.33333333333333333300,"West"
"Christy Brittain",60,22,36.66666666666666666700,"West"
"Thomas Boland",60,6,10.00000000000000000000,"Central"
"Pete Takahito",60,9,15.00000000000000000000,"South"
"Thomas Thornton",59,23,38.98305084745762711900,"East"
"Vivian Mathis",58,-25,-43.10344827586206896600,"South"
"Alyssa Crouse",58,22,37.93103448275862069000,"East"
"Bryan Mills",58,4,6.89655172413793103400,"West"
"Jasper Cacioppo",58,5,8.62068965517241379300,"West"
"Andrew Roberts",58,28,48.27586206896551724100,"West"
"Nick Crebassa",58,17,29.31034482758620689700,"Central"
"Jack Lebron",58,1,1.72413793103448275900,"East"
"Benjamin Farhat",57,21,36.84210526315789473700,"East"
"Greg Guthrie",57,6,10.52631578947368421100,"East"
"Shui Tom",57,2,3.50877192982456140400,"West"
"Alejandro Grove",56,10,17.85714285714285714300,"West"
"Roy Französisch",56,0,0E-20,"East"
"Jennifer Halladay",56,19,33.92857142857142857100,"West"
"Saphhira Shifley",56,-87,-155.3571428571428600,"Central"
"Gary Zandusky",55,18,32.72727272727272727300,"South"
"Tim Taslimi",55,16,29.09090909090909090900,"Central"
"Heather Jas",54,14,25.92592592592592592600,"Central"
"Adrian Shami",54,20,37.03703703703703703700,"East"
"Julia West",53,-109,-205.6603773584905700,"Central"
"Mathew Reese",53,24,45.28301886792452830200,"West"
"Kean Takahito",53,15,28.30188679245283018900,"South"
"Tony Chapman",53,-85,-160.3773584905660400,"Central"
"Dennis Pardue",52,1,1.92307692307692307700,"South"
"Don Miller",52,18,34.61538461538461538500,"Central"
"Fred Chung",52,-10,-19.23076923076923076900,"East"
"Kristen Hastings",51,14,27.45098039215686274500,"East"
"John Dryer",51,11,21.56862745098039215700,"Central"
"Lisa Hazard",51,-79,-154.9019607843137300,"Central"
"Michelle Ellison",51,-6,-11.76470588235294117600,"East"
"Nathan Cano",51,19,37.25490196078431372500,"East"
"Anthony Garverick",51,-61,-119.6078431372549000,"Central"
"Ann Steele",51,19,37.25490196078431372500,"South"
"Barbara Fisher",50,14,28.00000000000000000000,"East"
"Roy Französisch",50,5,10.00000000000000000000,"Central"
"Sonia Cooley",50,-3,-6.00000000000000000000,"South"
"Philip Fox",50,12,24.00000000000000000000,"East"
"Brad Norvell",50,5,10.00000000000000000000,"Central"
"Kean Nguyen",49,-122,-248.9795918367346900,"Central"
"Russell Applegate",49,24,48.97959183673469387800,"East"
"Eva Jacobs",49,24,48.97959183673469387800,"South"
"Shirley Schmidt",48,15,31.25000000000000000000,"Central"
"Ricardo Emerson",48,6,12.50000000000000000000,"East"
"Lynn Smith",48,5,10.41666666666666666700,"South"
"Sandra Flanagan",48,4,8.33333333333333333300,"South"
"Tamara Manning",48,16,33.33333333333333333300,"South"
"Mark Hamilton",48,16,33.33333333333333333300,"South"
"Steven Roelle",48,16,33.33333333333333333300,"South"
"Giulietta Dortch",47,22,46.80851063829787234000,"South"
"Ruben Dartt",47,-1,-2.12765957446808510600,"East"
"Art Ferguson",47,15,31.91489361702127659600,"South"
"Bruce Degenhardt",47,18,38.29787234042553191500,"East"
"Allen Goldenen",47,-1,-2.12765957446808510600,"East"
"Patrick Jones",47,17,36.17021276595744680900,"Central"
"Raymond Messe",47,8,17.02127659574468085100,"Central"
"Shirley Daniels",47,4,8.51063829787234042600,"West"
"Barry Weirich",46,12,26.08695652173913043500,"South"
"Thomas Boland",46,18,39.13043478260869565200,"East"
"George Zrebassa",46,12,26.08695652173913043500,"East"
"Sonia Sunley",46,22,47.82608695652173913000,"Central"
"Lori Olson",46,18,39.13043478260869565200,"West"
"Katherine Hughes",45,13,28.88888888888888888900,"East"
"Rose O'Brian",45,9,20.00000000000000000000,"West"
"Sandra Flanagan",45,5,11.11111111111111111100,"Central"
"Brendan Murry",44,8,18.18181818181818181800,"West"
"George Ashbrook",44,21,47.72727272727272727300,"South"
"Fred Wasserman",44,12,27.27272727272727272700,"East"
"Zuschuss Carroll",44,13,29.54545454545454545500,"East"
"Michael Kennedy",43,13,30.23255813953488372100,"West"
"Thomas Brumley",43,14,32.55813953488372093000,"West"
"Monica Federle",43,18,41.86046511627906976700,"West"
"Herbert Flentye",43,20,46.51162790697674418600,"Central"
"Henia Zydlo",43,16,37.20930232558139534900,"East"
"Sung Shariari",43,15,34.88372093023255814000,"West"
"Peter Fuller",41,18,43.90243902439024390200,"South"
"Sanjit Jacobs",41,20,48.78048780487804878000,"East"
"John Grady",41,19,46.34146341463414634100,"West"
"Allen Rosenblatt",41,20,48.78048780487804878000,"Central"
"Peter Bühler",41,1,2.43902439024390243900,"East"
"Denise Leinenbach",41,17,41.46341463414634146300,"West"
"Marc Crier",41,-14,-34.14634146341463414600,"East"
"Melanie Seite",40,11,27.50000000000000000000,"Central"
"Chris McAfee",40,4,10.00000000000000000000,"West"
"Joy Smith",40,14,35.00000000000000000000,"West"
"Delfina Latchford",39,19,48.71794871794871794900,"West"
"Bart Watters",39,-10,-25.64102564102564102600,"South"
"Sarah Bern",39,-33,-84.61538461538461538500,"Central"
"Shirley Schmidt",39,11,28.20512820512820512800,"East"
"Stephanie Phelps",39,10,25.64102564102564102600,"South"
"Mark Haberlin",38,13,34.21052631578947368400,"East"
"Lindsay Castell",38,11,28.94736842105263157900,"East"
"Erin Creighton",38,19,50.00000000000000000000,"Central"
"Darrin Van Huff",38,18,47.36842105263157894700,"West"
"Ed Ludwig",38,18,47.36842105263157894700,"East"
"Susan Gilcrest",38,-6,-15.78947368421052631600,"Central"
"Maxwell Schwartz",38,19,50.00000000000000000000,"South"
"Jennifer Jackson",37,14,37.83783783783783783800,"West"
"Alan Barnes",37,-1,-2.70270270270270270300,"Central"
"Roy Collins",36,12,33.33333333333333333300,"South"
"Matt Collins",36,10,27.77777777777777777800,"Central"
"John Murray",36,11,30.55555555555555555600,"South"
"Tonja Turnell",36,4,11.11111111111111111100,"South"
"Adam Shillingsburg",35,10,28.57142857142857142900,"South"
"Theone Pippenger",35,3,8.57142857142857142900,"West"
"Carlos Meador",35,13,37.14285714285714285700,"West"
"Ryan Crowe",35,6,17.14285714285714285700,"South"
"Jack Lebron",35,5,14.28571428571428571400,"Central"
"Jennifer Patt",34,4,11.76470588235294117600,"West"
"Alejandro Ballentine",34,14,41.17647058823529411800,"South"
"Tamara Dahlen",34,9,26.47058823529411764700,"South"
"Meg Tillman",34,11,32.35294117647058823500,"Central"
"Mike Caudle",33,4,12.12121212121212121200,"East"
"Cynthia Arntzen",33,7,21.21212121212121212100,"South"
"Brendan Sweed",33,12,36.36363636363636363600,"Central"
"Barry Pond",33,13,39.39393939393939393900,"West"
"Benjamin Venier",33,16,48.48484848484848484800,"West"
"Dave Poirier",33,8,24.24242424242424242400,"Central"
"Sandra Flanagan",32,10,31.25000000000000000000,"West"
"Stewart Visinsky",32,16,50.00000000000000000000,"Central"
"Kelly Williams",32,8,25.00000000000000000000,"West"
"Mick Brown",31,10,32.25806451612903225800,"West"
"Liz Carlisle",31,-20,-64.51612903225806451600,"Central"
"Erin Creighton",31,8,25.80645161290322580600,"East"
"Matt Hagelstein",31,11,35.48387096774193548400,"East"
"Peter Bühler",31,12,38.70967741935483871000,"South"
"Nick Crebassa",31,15,48.38709677419354838700,"East"
"Cari Schnelling",31,10,32.25806451612903225800,"East"
"Philip Brown",31,14,45.16129032258064516100,"East"
"Stuart Van",31,11,35.48387096774193548400,"South"
"Richard Eichhorn",30,13,43.33333333333333333300,"East"
"Muhammed Yedwab",30,5,16.66666666666666666700,"South"
"Erin Mull",30,-17,-56.66666666666666666700,"Central"
"Elizabeth Moffitt",30,11,36.66666666666666666700,"South"
"Natalie Webber",30,12,40.00000000000000000000,"Central"
"Laurel Elliston",30,5,16.66666666666666666700,"East"
"Alex Avila",30,13,43.33333333333333333300,"East"
"Bobby Elias",30,11,36.66666666666666666700,"East"
"Tom Stivers",30,13,43.33333333333333333300,"Central"
"Rob Beeghly",30,8,26.66666666666666666700,"South"
"Anthony Witt",30,-14,-46.66666666666666666700,"Central"
"Joy Daniels",29,14,48.27586206896551724100,"West"
"Brooke Gillingham",29,4,13.79310344827586206900,"West"
"Paul Stevenson",28,12,42.85714285714285714300,"East"
"Thea Hendricks",28,9,32.14285714285714285700,"South"
"Thomas Seio",28,-50,-178.5714285714285700,"Central"
"Anne Pryor",27,-1,-3.70370370370370370400,"Central"
"Tonja Turnell",27,8,29.62962962962962963000,"West"
"Alan Schoenberger",27,13,48.14814814814814814800,"East"
"John Lucas",27,1,3.70370370370370370400,"Central"
"Andrew Allen",27,10,37.03703703703703703700,"East"
"Larry Blacks",27,9,33.33333333333333333300,"South"
"Eric Hoffmann",26,9,34.61538461538461538500,"South"
"Eileen Kiefer",25,5,20.00000000000000000000,"Central"
"Justin Ellison",25,10,40.00000000000000000000,"West"
"Ryan Akin",25,4,16.00000000000000000000,"East"
"Carol Darley",25,8,32.00000000000000000000,"West"
"Fred Harton",25,2,8.00000000000000000000,"Central"
"Jill Matthias",25,12,48.00000000000000000000,"East"
"Barry Pond",24,0,0E-20,"Central"
"Jesus Ocampo",24,1,4.16666666666666666700,"Central"
"Michael Oakman",24,-3,-12.50000000000000000000,"South"
"Katharine Harms",24,4,16.66666666666666666700,"West"
"Susan Pistek",24,-62,-258.3333333333333300,"Central"
"Karen Bern",24,8,33.33333333333333333300,"East"
"Alejandro Savely",24,-16,-66.66666666666666666700,"East"
"Denise Leinenbach",23,2,8.69565217391304347800,"South"
"Henry MacAllister",23,2,8.69565217391304347800,"South"
"Philip Brown",23,8,34.78260869565217391300,"South"
"Sally Matthias",23,9,39.13043478260869565200,"West"
"Edward Hooks",23,6,26.08695652173913043500,"Central"
"Corinna Mitchell",23,0,0E-20,"South"
"Jason Klamczynski",23,12,52.17391304347826087000,"East"
"Richard Bierner",23,7,30.43478260869565217400,"South"
"MaryBeth Skach",22,-11,-50.00000000000000000000,"East"
"Carol Adams",22,7,31.81818181818181818200,"South"
"Joni Blumstein",22,6,27.27272727272727272700,"Central"
"Sample Company A",22,9,40.90909090909090909100,"East"
"Scott Williamson",22,11,50.00000000000000000000,"Central"
"Mary Zewe",22,-25,-113.6363636363636400,"Central"
"Roland Fjeld",22,10,45.45454545454545454500,"East"
"Sue Ann Reed",22,10,45.45454545454545454500,"East"
"Toby Carlisle",22,-33,-150.0000000000000000,"Central"
"Erin Mull",21,-5,-23.80952380952380952400,"South"
"Larry Blacks",21,11,52.38095238095238095200,"West"
"Rick Hansen",21,7,33.33333333333333333300,"South"
"Victoria Wilson",21,8,38.09523809523809523800,"South"
"Laurel Workman",21,2,9.52380952380952381000,"Central"
"Marina Lichtenstein",21,-5,-23.80952380952380952400,"South"
"Bill Tyler",20,-1,-5.00000000000000000000,"East"
"Allen Goldenen",20,8,40.00000000000000000000,"West"
"Raymond Buch",20,10,50.00000000000000000000,"Central"
"Julie Prescott",20,5,25.00000000000000000000,"Central"
"Fred Wasserman",20,5,25.00000000000000000000,"South"
"Rick Hansen",20,10,50.00000000000000000000,"Central"
"Lycoris Saunders",19,9,47.36842105263157894700,"West"
"Corey Roper",19,10,52.63157894736842105300,"Central"
"Paul Knutson",19,9,47.36842105263157894700,"West"
"Becky Pak",19,8,42.10526315789473684200,"South"
"Maria Bertelson",19,7,36.84210526315789473700,"South"
"Ashley Jarboe",19,3,15.78947368421052631600,"South"
"Brian Thompson",19,6,31.57894736842105263200,"South"
"Joy Smith",19,3,15.78947368421052631600,"East"
"Parhena Norris",19,6,31.57894736842105263200,"West"
"Victor Preis",19,9,47.36842105263157894700,"Central"
"Michael Dominguez",19,-13,-68.42105263157894736800,"South"
"Khloe Miller",19,3,15.78947368421052631600,"East"
"George Bell",18,4,22.22222222222222222200,"Central"
"Craig Leslie",18,3,16.66666666666666666700,"South"
"Cari Sayre",18,-28,-155.5555555555555600,"Central"
"Ralph Arnett",18,-1,-5.55555555555555555600,"Central"
"John Huston",18,5,27.77777777777777777800,"South"
"Toby Swindell",18,7,38.88888888888888888900,"East"
"Neil Knudson",18,2,11.11111111111111111100,"South"
"Catherine Glotzbach",18,9,50.00000000000000000000,"Central"
"Suzanne McNair",18,-14,-77.77777777777777777800,"South"
"Mark Haberlin",17,6,35.29411764705882352900,"West"
"Barry Blumstein",17,1,5.88235294117647058800,"East"
"Carl Ludwig",17,4,23.52941176470588235300,"West"
"Robert Dilbeck",17,5,29.41176470588235294100,"East"
"Carl Jackson",17,2,11.76470588235294117600,"East"
"Ann Blume",17,1,5.88235294117647058800,"South"
"Meg Tillman",17,1,5.88235294117647058800,"West"
"Lauren Leatherbury",17,6,35.29411764705882352900,"East"
"Alyssa Tate",17,-2,-11.76470588235294117600,"East"
"Duane Benoit",17,-15,-88.23529411764705882400,"Central"
"Julia West",17,7,41.17647058823529411800,"West"
"Fred Wasserman",17,6,35.29411764705882352900,"West"
"Paul Lucas",17,2,11.76470588235294117600,"Central"
"Helen Abelman",17,-7,-41.17647058823529411800,"Central"
"Beth Thompson",17,5,29.41176470588235294100,"Central"
"Karen Carlisle",17,8,47.05882352941176470600,"West"
"Dennis Pardue",17,3,17.64705882352941176500,"East"
"Karen Seio",17,2,11.76470588235294117600,"West"
"Susan Vittorini",16,3,18.75000000000000000000,"Central"
"Speros Goranitis",16,3,18.75000000000000000000,"South"
"Angele Hood",16,5,31.25000000000000000000,"Central"
"Andrew Allen",16,5,31.25000000000000000000,"South"
"Vivian Mathis",16,7,43.75000000000000000000,"Central"
"Alan Haines",16,-26,-162.5000000000000000,"Central"
"Mitch Gastineau",16,-1,-6.25000000000000000000,"South"
"Gary Hansen",16,-11,-68.75000000000000000000,"South"
"Shui Tom",16,6,37.50000000000000000000,"Central"
"Toby Ritter",16,5,31.25000000000000000000,"South"
"Evan Bailliet",16,6,37.50000000000000000000,"South"
"Dianna Arnett",16,5,31.25000000000000000000,"Central"
"Jeremy Farry",15,7,46.66666666666666666700,"South"
"Justin Ellison",15,4,26.66666666666666666700,"South"
"Bart Folk",15,4,26.66666666666666666700,"South"
"Matt Connell",15,2,13.33333333333333333300,"East"
"Ross Baird",15,7,46.66666666666666666700,"Central"
"Daniel Byrd",15,-12,-80.00000000000000000000,"Central"
"Ellis Ballard",14,6,42.85714285714285714300,"South"
"Harold Ryan",14,4,28.57142857142857142900,"South"
"Jasper Cacioppo",14,-6,-42.85714285714285714300,"East"
"Adam Shillingsburg",14,4,28.57142857142857142900,"West"
"Jill Stevenson",14,5,35.71428571428571428600,"West"
"Sung Chung",14,1,7.14285714285714285700,"Central"
"Alejandro Ballentine",14,4,28.57142857142857142900,"Central"
"Helen Andreada",14,3,21.42857142857142857100,"East"
"Ann Blume",14,-24,-171.4285714285714300,"Central"
"Mike Caudle",13,6,46.15384615384615384600,"South"
"Bill Stewart",13,4,30.76923076923076923100,"Central"
"Tom Prescott",13,6,46.15384615384615384600,"West"
"Ann Chong",13,1,7.69230769230769230800,"Central"
"Brad Norvell",13,4,30.76923076923076923100,"East"
"Georgia Rosenberg",13,6,46.15384615384615384600,"West"
"Gary Hwang",13,-9,-69.23076923076923076900,"South"
"Alex Grayson",13,1,7.69230769230769230800,"South"
"Pauline Johnson",13,3,23.07692307692307692300,"South"
"Cyra Reiten",13,2,15.38461538461538461500,"South"
"Don Weiss",13,3,23.07692307692307692300,"South"
"Sanjit Chand",13,6,46.15384615384615384600,"East"
"Hallie Redmond",12,4,33.33333333333333333300,"West"
"Randy Ferguson",12,4,33.33333333333333333300,"Central"
"Denise Leinenbach",12,5,41.66666666666666666700,"East"
"Roy Skaria",12,6,50.00000000000000000000,"Central"
"Stuart Van",12,4,33.33333333333333333300,"West"
"Carlos Soltero",12,5,41.66666666666666666700,"South"
"Catherine Glotzbach",12,6,50.00000000000000000000,"West"
"Clytie Kelty",12,-21,-175.0000000000000000,"Central"
"Theone Pippenger",12,1,8.33333333333333333300,"East"
"Ben Wallace",12,-19,-158.3333333333333300,"Central"
"Benjamin Patterson",12,6,50.00000000000000000000,"Central"
"Brad Norvell",11,3,27.27272727272727272700,"West"
"Bruce Geld",11,1,9.09090909090909090900,"Central"
"Astrea Jones",11,3,27.27272727272727272700,"West"
"Vivek Grady",11,3,27.27272727272727272700,"South"
"Clay Rozendal",11,4,36.36363636363636363600,"East"
"Susan Gilcrest",11,3,27.27272727272727272700,"East"
"Andrew Roberts",11,5,45.45454545454545454500,"Central"
"Bruce Geld",10,3,30.00000000000000000000,"South"
"Dianna Arnett",10,5,50.00000000000000000000,"South"
"Clay Cheatham",10,4,40.00000000000000000000,"Central"
"Charles Sheldon",10,4,40.00000000000000000000,"Central"
"Luke Foster",10,3,30.00000000000000000000,"South"
"Roy Skaria",10,3,30.00000000000000000000,"East"
"Jane Waco",10,3,30.00000000000000000000,"South"
"Liz Willingham",10,5,50.00000000000000000000,"East"
"Muhammed Lee",10,1,10.00000000000000000000,"South"
"Sean Miller",10,5,50.00000000000000000000,"West"
"Gene McClure",10,1,10.00000000000000000000,"South"
"Maya Herman",9,3,33.33333333333333333300,"Central"
"Larry Hughes",9,1,11.11111111111111111100,"West"
"Craig Leslie",9,4,44.44444444444444444400,"Central"
"Justin Ritter",9,-7,-77.77777777777777777800,"East"
"Dave Hallsten",9,-20,-222.2222222222222200,"Central"
"Michael Granlund",9,-5,-55.55555555555555555600,"Central"
"Linda Cazamias",8,4,50.00000000000000000000,"East"
"Toby Braunhardt",8,-6,-75.00000000000000000000,"West"
"Mathew Reese",8,-12,-150.0000000000000000,"Central"
"Andy Yotov",8,1,12.50000000000000000000,"East"
"Darren Powers",8,-5,-62.50000000000000000000,"South"
"David Philippe",8,1,12.50000000000000000000,"Central"
"Nora Pelletier",7,-5,-71.42857142857142857100,"South"
"Larry Hughes",7,-5,-71.42857142857142857100,"East"
"Ben Peterman",7,1,14.28571428571428571400,"South"
